url,nombre,descripcion,marca,anio,genero,accords,top_notes,middle_notes,base_notes,genero_cod,accords_list,top_notes_list,middle_notes_list,base_notes_list,accords_weighted,perfil_texto,cluster,day,night,hot_weather,cold_weather,office,gym,school,date,party,is_day,is_night,is_hot,is_cold,is_office,is_gym,is_school,is_date,is_party,best_time,weather,occasion,precio_min,precio_max,precio_promedio,nivel_precio,rank_marca,score_popularidad,rating_estimado
https://www.fragrantica.com/perfume/By-Kilian/Straight-to-Heaven-4323.html,Straight to Heaven,"Straight to Heaven by By Kilian is a Woody Spicy fragrance for men. Straight to Heaven was launched in 2007. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Rum and Dried Fruits; middle notes are Patchouli, Nutmeg, Jasmine and Hedione; base notes are Virginia Cedar, Musk, Amber, Vanilla, Guaiac Wood, Tonka and Leather.",By Kilian,2007.0,men,woody | patchouli | rum | warm spicy | powdery | fresh spicy | fruity,Rum and Dried Fruits,"Patchouli, Nutmeg, Jasmine and Hedione","Virginia Cedar, Musk, Amber, Vanilla, Guaiac Wood, Tonka and Leather",0,"['woody', 'patchouli', 'rum', 'warm spicy', 'powdery', 'fresh spicy', 'fruity']",['rum and dried fruits'],"['patchouli', 'nutmeg', 'jasmine and hedione']","['virginia cedar', 'musk', 'amber', 'vanilla', 'guaiac wood', 'tonka and leather']",woody woody woody woody patchouli patchouli patchouli rum rum warm spicy powdery fresh spicy fruity,"By Kilian men Straight to Heaven by By Kilian is a Woody Spicy fragrance for men. Straight to Heaven was launched in 2007. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Rum and Dried Fruits; middle notes are Patchouli, Nutmeg, Jasmine and Hedione; base notes are Virginia Cedar, Musk, Amber, Vanilla, Guaiac Wood, Tonka and Leather. woody woody woody woody patchouli patchouli patchouli rum rum warm spicy powdery fresh spicy fruity rum and dried fruits patchouli nutmeg jasmine and hedione virginia cedar musk amber vanilla guaiac wood tonka and leather",2,0,3,0,4,1,0,0,2,3,False,True,False,True,True,False,False,True,True,night,cold,"office, date, party",6000,10000,8000.0,lujo,15,0.417,4.23
https://www.fragrantica.com/perfume/By-Kilian/Roses-on-Ice-62616.html,Roses on Ice,"Roses on Ice by By Kilian is a Aromatic fragrance for women and men. Roses on Ice was launched in 2020. The nose behind this fragrance is Frank Voelkl. Top notes are Cucumber, Juniper Berries, Lime, Violet Leaf and Pink Pepper; middle notes are Rose and Ozonic notes; base notes are Musk, Sandalwood, Ambroxan and Cedar.",By Kilian,2020.0,women and men,ozonic | aquatic | aromatic | green | woody | rose | fresh spicy | musky | citrus | powdery,"Cucumber, Juniper Berries, Lime, Violet Leaf and Pink Pepper",Rose and Ozonic notes,"Musk, Sandalwood, Ambroxan and Cedar",2,"['ozonic', 'aquatic', 'aromatic', 'green', 'woody', 'rose', 'fresh spicy', 'musky', 'citrus', 'powdery']","['cucumber', 'juniper berries', 'lime', 'violet leaf and pink pepper']",['rose and ozonic notes'],"['musk', 'sandalwood', 'ambroxan and cedar']",ozonic ozonic ozonic ozonic aquatic aquatic aquatic aromatic aromatic green woody rose fresh spicy musky citrus powdery,"By Kilian women and men Roses on Ice by By Kilian is a Aromatic fragrance for women and men. Roses on Ice was launched in 2020. The nose behind this fragrance is Frank Voelkl. Top notes are Cucumber, Juniper Berries, Lime, Violet Leaf and Pink Pepper; middle notes are Rose and Ozonic notes; base notes are Musk, Sandalwood, Ambroxan and Cedar. ozonic ozonic ozonic ozonic aquatic aquatic aquatic aromatic aromatic green woody rose fresh spicy musky citrus powdery cucumber juniper berries lime violet leaf and pink pepper rose and ozonic notes musk sandalwood ambroxan and cedar",1,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,unspecified,unspecified,office,6000,10000,8000.0,lujo,16,0.375,4.16
https://www.fragrantica.com/perfume/By-Kilian/Sunkissed-Goddess-90336.html,Sunkissed Goddess,"Sunkissed Goddess by By Kilian is a Oriental Floral fragrance for women and men. Sunkissed Goddess was launched in 2024. The nose behind this fragrance is Calice Becker. Top notes are Neroli and Bergamot; middle notes are Ylang-Ylang, Tiare Flower, Tuberose and Jasmine; base notes are Coconut, Vanilla, Guaiac Wood, Labdanum, Heliotrope and Musk.",By Kilian,2024.0,women and men,white floral | sweet | yellow floral | coconut | vanilla | woody | citrus | lactonic | fruity | powdery,Neroli and Bergamot,"Ylang-Ylang, Tiare Flower, Tuberose and Jasmine","Coconut, Vanilla, Guaiac Wood, Labdanum, Heliotrope and Musk",2,"['white floral', 'sweet', 'yellow floral', 'coconut', 'vanilla', 'woody', 'citrus', 'lactonic', 'fruity', 'powdery']",['neroli and bergamot'],"['ylang-ylang', 'tiare flower', 'tuberose and jasmine']","['coconut', 'vanilla', 'guaiac wood', 'labdanum', 'heliotrope and musk']",white floral white floral white floral white floral sweet sweet sweet yellow floral yellow floral coconut vanilla woody citrus lactonic fruity powdery,"By Kilian women and men Sunkissed Goddess by By Kilian is a Oriental Floral fragrance for women and men. Sunkissed Goddess was launched in 2024. The nose behind this fragrance is Calice Becker. Top notes are Neroli and Bergamot; middle notes are Ylang-Ylang, Tiare Flower, Tuberose and Jasmine; base notes are Coconut, Vanilla, Guaiac Wood, Labdanum, Heliotrope and Musk. white floral white floral white floral white floral sweet sweet sweet yellow floral yellow floral coconut vanilla woody citrus lactonic fruity powdery neroli and bergamot ylang-ylang tiare flower tuberose and jasmine coconut vanilla guaiac wood labdanum heliotrope and musk",2,0,1,0,1,1,0,0,2,0,False,True,False,True,True,False,False,True,False,night,cold,"office, date",6000,10000,8000.0,lujo,17,0.333,4.08
https://www.fragrantica.com/perfume/By-Kilian/I-Don-t-Need-A-Prince-By-My-Side-To-Be-A-Princess-50497.html,I Don't Need A Prince By My Side To Be A Princess,"I Don't Need A Prince By My Side To Be A Princess by By Kilian is a Oriental Vanilla fragrance for women and men. I Don't Need A Prince By My Side To Be A Princess was launched in 2018. Top note is Lemon; middle notes are Green Tea, Ginger, Peach, Hedione, Jasmine and Apple; base notes are Marshmallow, Vanilla and Benzoin.",By Kilian,2018.0,women and men,sweet | vanilla | powdery | fresh | green | fresh spicy | amber | citrus | fruity,Lemon,"Green Tea, Ginger, Peach, Hedione, Jasmine and Apple","Marshmallow, Vanilla and Benzoin",2,"['sweet', 'vanilla', 'powdery', 'fresh', 'green', 'fresh spicy', 'amber', 'citrus', 'fruity']",['lemon'],"['green tea', 'ginger', 'peach', 'hedione', 'jasmine and apple']","['marshmallow', 'vanilla and benzoin']",sweet sweet sweet sweet vanilla vanilla vanilla powdery powdery fresh green fresh spicy amber citrus fruity,"By Kilian women and men I Don't Need A Prince By My Side To Be A Princess by By Kilian is a Oriental Vanilla fragrance for women and men. I Don't Need A Prince By My Side To Be A Princess was launched in 2018. Top note is Lemon; middle notes are Green Tea, Ginger, Peach, Hedione, Jasmine and Apple; base notes are Marshmallow, Vanilla and Benzoin. sweet sweet sweet sweet vanilla vanilla vanilla powdery powdery fresh green fresh spicy amber citrus fruity lemon green tea ginger peach hedione jasmine and apple marshmallow vanilla and benzoin",1,1,1,1,1,0,0,0,1,0,True,True,True,True,False,False,False,True,False,"day, night","hot, cold",date,6000,10000,8000.0,lujo,18,0.292,4.01
https://www.fragrantica.com/perfume/By-Kilian/Woman-in-Gold-46469.html,Woman in Gold,"Woman in Gold by By Kilian is a Chypre Floral fragrance for women. Woman in Gold was launched in 2017. The nose behind this fragrance is Calice Becker. Top notes are Bergamot, Aldehydes and Mandarin Orange; middle notes are Vanilla Absolute, Rose, Geranium, Freesia and Marshmallow; base notes are Vanilla, Akigalawood, Tonka Bean, Patchouli and Musk.",By Kilian,2017.0,women,vanilla | citrus | rose | woody | fresh spicy | aromatic | floral | warm spicy | sweet | powdery,"Bergamot, Aldehydes and Mandarin Orange","Vanilla Absolute, Rose, Geranium, Freesia and Marshmallow","Vanilla, Akigalawood, Tonka Bean, Patchouli and Musk",1,"['vanilla', 'citrus', 'rose', 'woody', 'fresh spicy', 'aromatic', 'floral', 'warm spicy', 'sweet', 'powdery']","['bergamot', 'aldehydes and mandarin orange']","['vanilla absolute', 'rose', 'geranium', 'freesia and marshmallow']","['vanilla', 'akigalawood', 'tonka bean', 'patchouli and musk']",vanilla vanilla vanilla vanilla citrus citrus citrus rose rose woody fresh spicy aromatic floral warm spicy sweet powdery,"By Kilian women Woman in Gold by By Kilian is a Chypre Floral fragrance for women. Woman in Gold was launched in 2017. The nose behind this fragrance is Calice Becker. Top notes are Bergamot, Aldehydes and Mandarin Orange; middle notes are Vanilla Absolute, Rose, Geranium, Freesia and Marshmallow; base notes are Vanilla, Akigalawood, Tonka Bean, Patchouli and Musk. vanilla vanilla vanilla vanilla citrus citrus citrus rose rose woody fresh spicy aromatic floral warm spicy sweet powdery bergamot aldehydes and mandarin orange vanilla absolute rose geranium freesia and marshmallow vanilla akigalawood tonka bean patchouli and musk",2,0,1,0,1,1,0,0,2,0,False,True,False,True,True,False,False,True,False,night,cold,"office, date",6000,10000,8000.0,lujo,19,0.25,3.93
https://www.fragrantica.com/perfume/By-Kilian/Vodka-on-the-Rocks-23899.html,Vodka on the Rocks,"Vodka on the Rocks by By Kilian is a Aromatic fragrance for women and men. Vodka on the Rocks was launched in 2014. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Aldehydes, Coriander and Cardamon; middle notes are Rhubarb, Lily-of-the-Valley and Pink Rose; base notes are Ambroxan, oak moss and Sandalwood. The fragrance features Vodka.",By Kilian,2014.0,women and men,aromatic | amber | aldehydic | fresh | vodka | warm spicy | green | musky | mossy | soft spicy,"Aldehydes, Coriander and Cardamon","Rhubarb, Lily-of-the-Valley and Pink Rose","Ambroxan, oak moss and Sandalwood",2,"['aromatic', 'amber', 'aldehydic', 'fresh', 'vodka', 'warm spicy', 'green', 'musky', 'mossy', 'soft spicy']","['aldehydes', 'coriander and cardamon']","['rhubarb', 'lily-of-the-valley and pink rose']","['ambroxan', 'oak moss and sandalwood']",aromatic aromatic aromatic aromatic amber amber amber aldehydic aldehydic fresh vodka warm spicy green musky mossy soft spicy,"By Kilian women and men Vodka on the Rocks by By Kilian is a Aromatic fragrance for women and men. Vodka on the Rocks was launched in 2014. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Aldehydes, Coriander and Cardamon; middle notes are Rhubarb, Lily-of-the-Valley and Pink Rose; base notes are Ambroxan, oak moss and Sandalwood. The fragrance features Vodka. aromatic aromatic aromatic aromatic amber amber amber aldehydic aldehydic fresh vodka warm spicy green musky mossy soft spicy aldehydes coriander and cardamon rhubarb lily-of-the-valley and pink rose ambroxan oak moss and sandalwood",1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,unspecified,unspecified,unspecified,6000,10000,8000.0,lujo,20,0.208,3.84
https://www.fragrantica.com/perfume/By-Kilian/Dark-Lord-50603.html,Dark Lord,"Dark Lord by By Kilian is a Leather fragrance for men. Dark Lord was launched in 2018. The nose behind this fragrance is Alberto Morillas. Top notes are Pepper, Bergamot, Sichuan Pepper and Cloves; middle notes are Rum, Davana, Jasmine Sambac and Birch; base notes are Leather, Cypriol Oil or Nagarmotha, Vetiver, Cedar, Oakmoss, Patchouli and Amber.",By Kilian,2018.0,men,woody | leather | earthy | aromatic | fresh spicy | animalic | smoky | green | white floral | rum,"Pepper, Bergamot, Sichuan Pepper and Cloves","Rum, Davana, Jasmine Sambac and Birch","Leather, Cypriol Oil or Nagarmotha, Vetiver, Cedar, Oakmoss, Patchouli and Amber",0,"['woody', 'leather', 'earthy', 'aromatic', 'fresh spicy', 'animalic', 'smoky', 'green', 'white floral', 'rum']","['pepper', 'bergamot', 'sichuan pepper and cloves']","['rum', 'davana', 'jasmine sambac and birch']","['leather', 'cypriol oil or nagarmotha', 'vetiver', 'cedar', 'oakmoss', 'patchouli and amber']",woody woody woody woody leather leather leather earthy earthy aromatic fresh spicy animalic smoky green white floral rum,"By Kilian men Dark Lord by By Kilian is a Leather fragrance for men. Dark Lord was launched in 2018. The nose behind this fragrance is Alberto Morillas. Top notes are Pepper, Bergamot, Sichuan Pepper and Cloves; middle notes are Rum, Davana, Jasmine Sambac and Birch; base notes are Leather, Cypriol Oil or Nagarmotha, Vetiver, Cedar, Oakmoss, Patchouli and Amber. woody woody woody woody leather leather leather earthy earthy aromatic fresh spicy animalic smoky green white floral rum pepper bergamot sichuan pepper and cloves rum davana jasmine sambac and birch leather cypriol oil or nagarmotha vetiver cedar oakmoss patchouli and amber",1,0,2,0,1,0,0,0,1,1,False,True,False,True,False,False,False,True,True,night,cold,"date, party",6000,10000,8000.0,lujo,21,0.167,3.76
https://www.fragrantica.com/perfume/By-Kilian/Blue-Moon-Ginger-Dash-79731.html,Blue Moon Ginger Dash,"Blue Moon Ginger Dash by By Kilian is a fragrance for women and men. Blue Moon Ginger Dash was launched in 2023. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Lemon, Calone, Mint and Aldehydes; middle notes are Vodka and Ginger; base notes are Ambroxan and White Musk.",By Kilian,2023.0,women and men,fresh | citrus | vodka | musky | fresh spicy | amber | aromatic | ozonic | aldehydic | green,"Lemon, Calone, Mint and Aldehydes",Vodka and Ginger,Ambroxan and White Musk,2,"['fresh', 'citrus', 'vodka', 'musky', 'fresh spicy', 'amber', 'aromatic', 'ozonic', 'aldehydic', 'green']","['lemon', 'calone', 'mint and aldehydes']",['vodka and ginger'],['ambroxan and white musk'],fresh fresh fresh fresh citrus citrus citrus vodka vodka musky fresh spicy amber aromatic ozonic aldehydic green,"By Kilian women and men Blue Moon Ginger Dash by By Kilian is a fragrance for women and men. Blue Moon Ginger Dash was launched in 2023. The nose behind this fragrance is Sidonie Lancesseur. Top notes are Lemon, Calone, Mint and Aldehydes; middle notes are Vodka and Ginger; base notes are Ambroxan and White Musk. fresh fresh fresh fresh citrus citrus citrus vodka vodka musky fresh spicy amber aromatic ozonic aldehydic green lemon calone mint and aldehydes vodka and ginger ambroxan and white musk",1,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,unspecified,unspecified,office,6000,10000,8000.0,lujo,22,0.125,3.67
https://www.fragrantica.com/perfume/By-Kilian/Bamboo-Harmony-14330.html,Bamboo Harmony,"Bamboo Harmony by By Kilian is a Citrus Aromatic fragrance for women and men. Bamboo Harmony was launched in 2012. The nose behind this fragrance is Calice Becker. Top notes are Bergamot, Neroli and Bitter Orange; middle notes are Tea, Bamboo, Mate, Mimosa and Spices; base notes are Fig Leaf, Holly and oak moss.",By Kilian,2012.0,women and men,citrus | green | fresh | woody | fresh spicy | aromatic | floral | earthy | yellow floral,"Bergamot, Neroli and Bitter Orange","Tea, Bamboo, Mate, Mimosa and Spices","Fig Leaf, Holly and oak moss",2,"['citrus', 'green', 'fresh', 'woody', 'fresh spicy', 'aromatic', 'floral', 'earthy', 'yellow floral']","['bergamot', 'neroli and bitter orange']","['tea', 'bamboo', 'mate', 'mimosa and spices']","['fig leaf', 'holly and oak moss']",citrus citrus citrus citrus green green green fresh fresh woody fresh spicy aromatic floral earthy yellow floral,"By Kilian women and men Bamboo Harmony by By Kilian is a Citrus Aromatic fragrance for women and men. Bamboo Harmony was launched in 2012. The nose behind this fragrance is Calice Becker. Top notes are Bergamot, Neroli and Bitter Orange; middle notes are Tea, Bamboo, Mate, Mimosa and Spices; base notes are Fig Leaf, Holly and oak moss. citrus citrus citrus citrus green green green fresh fresh woody fresh spicy aromatic floral earthy yellow floral bergamot neroli and bitter orange tea bamboo mate mimosa and spices fig leaf holly and oak moss",1,1,0,1,0,0,1,0,0,0,True,False,True,False,False,True,False,False,False,day,hot,gym,6000,10000,8000.0,lujo,23,0.083,3.58
https://www.fragrantica.com/perfume/By-Kilian/Playing-With-The-Devil-18931.html,Playing With The Devil,"Playing With The Devil by By Kilian is a Oriental Floral fragrance for women. Playing With The Devil was launched in 2013. The nose behind this fragrance is Calice Becker. Top notes are Black Currant, White Peach, Litchi and Blood Orange; middle notes are Pimento, Pepper, Rose and Jasmine; base notes are Vanila, Sandalwood, Patchouli, Cedar, Benzoin and Tonka Bean.",By Kilian,2013.0,women,fruity | warm spicy | woody | citrus | fresh spicy | fresh,"Black Currant, White Peach, Litchi and Blood Orange","Pimento, Pepper, Rose and Jasmine","Vanila, Sandalwood, Patchouli, Cedar, Benzoin and Tonka Bean",1,"['fruity', 'warm spicy', 'woody', 'citrus', 'fresh spicy', 'fresh']","['black currant', 'white peach', 'litchi and blood orange']","['pimento', 'pepper', 'rose and jasmine']","['vanila', 'sandalwood', 'patchouli', 'cedar', 'benzoin and tonka bean']",fruity fruity fruity fruity warm spicy warm spicy warm spicy woody woody citrus fresh spicy fresh,"By Kilian women Playing With The Devil by By Kilian is a Oriental Floral fragrance for women. Playing With The Devil was launched in 2013. The nose behind this fragrance is Calice Becker. Top notes are Black Currant, White Peach, Litchi and Blood Orange; middle notes are Pimento, Pepper, Rose and Jasmine; base notes are Vanila, Sandalwood, Patchouli, Cedar, Benzoin and Tonka Bean. fruity fruity fruity fruity warm spicy warm spicy warm spicy woody woody citrus fresh spicy fresh black currant white peach litchi and blood orange pimento pepper rose and jasmine vanila sandalwood patchouli cedar benzoin and tonka bean",2,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,unspecified,unspecified,date,6000,10000,8000.0,lujo,24,0.042,3.49
https://www.fragrantica.com/perfume/By-Kilian/Sacred-Wood-23897.html,Sacred Wood,"Sacred Wood by By Kilian is a Oriental Woody fragrance for women and men. Sacred Wood was launched in 2014. The nose behind this fragrance is Calice Becker. Top notes are Ambrette (Musk Mallow), Carrot Seeds and Pink Pepper; middle notes are Sandalwood, Milk, Amyris, Copahu Balm, elemi and Caraway; base notes are Atlas Cedar, Mysore Sandalwood, Incense, Myrrh, Tolu Balsam and Amber.",By Kilian,2014.0,women and men,woody | powdery | warm spicy | balsamic | amber | lactonic | aromatic,"Ambrette (Musk Mallow), Carrot Seeds and Pink Pepper","Sandalwood, Milk, Amyris, Copahu Balm, elemi and Caraway","Atlas Cedar, Mysore Sandalwood, Incense, Myrrh, Tolu Balsam and Amber",2,"['woody', 'powdery', 'warm spicy', 'balsamic', 'amber', 'lactonic', 'aromatic']","['ambrette (musk mallow)', 'carrot seeds and pink pepper']","['sandalwood', 'milk', 'amyris', 'copahu balm', 'elemi and caraway']","['atlas cedar', 'mysore sandalwood', 'incense', 'myrrh', 'tolu balsam and amber']",woody woody woody woody powdery powdery powdery warm spicy warm spicy balsamic amber lactonic aromatic,"By Kilian women and men Sacred Wood by By Kilian is a Oriental Woody fragrance for women and men. Sacred Wood was launched in 2014. The nose behind this fragrance is Calice Becker. Top notes are Ambrette (Musk Mallow), Carrot Seeds and Pink Pepper; middle notes are Sandalwood, Milk, Amyris, Copahu Balm, elemi and Caraway; base notes are Atlas Cedar, Mysore Sandalwood, Incense, Myrrh, Tolu Balsam and Amber. woody woody woody woody powdery powdery powdery warm spicy warm spicy balsamic amber lactonic aromatic ambrette (musk mallow) carrot seeds and pink pepper sandalwood milk amyris copahu balm elemi and caraway atlas cedar mysore sandalwood incense myrrh tolu balsam and amber",1,0,1,0,2,1,0,0,1,2,False,True,False,True,True,False,False,True,True,night,cold,"office, date, party",6000,10000,8000.0,lujo,25,0.0,3.4
https://www.fragrantica.com/perfume/Maison-Alhambra/Jean-Lowe-Immortal-83666.html,Jean Lowe Immortal,"Jean Lowe Immortal by Maison Alhambra is a Oriental fragrance for men. Jean Lowe Immortal was launched in 2023. Top notes are Ginger, Grapefruit and Bergamot; middle notes are Rosemary, Water Notes, Sage and Geranium; base notes are Ambroxan, Amber and Labdanum.",Maison Alhambra,2023.0,men,fresh spicy | citrus | aromatic | amber | fresh | musky | aquatic | herbal,"Ginger, Grapefruit and Bergamot","Rosemary, Water Notes, Sage and Geranium","Ambroxan, Amber and Labdanum",0,"['fresh spicy', 'citrus', 'aromatic', 'amber', 'fresh', 'musky', 'aquatic', 'herbal']","['ginger', 'grapefruit and bergamot']","['rosemary', 'water notes', 'sage and geranium']","['ambroxan', 'amber and labdanum']",fresh spicy fresh spicy fresh spicy fresh spicy citrus citrus citrus aromatic aromatic amber fresh musky aquatic herbal,"Maison Alhambra men Jean Lowe Immortal by Maison Alhambra is a Oriental fragrance for men. Jean Lowe Immortal was launched in 2023. Top notes are Ginger, Grapefruit and Bergamot; middle notes are Rosemary, Water Notes, Sage and Geranium; base notes are Ambroxan, Amber and Labdanum. fresh spicy fresh spicy fresh spicy fresh spicy citrus citrus citrus aromatic aromatic amber fresh musky aquatic herbal ginger grapefruit and bergamot rosemary water notes sage and geranium ambroxan amber and labdanum",2,0,1,0,1,0,0,0,1,1,False,True,False,True,False,False,False,True,True,night,cold,"date, party",300,900,600.0,económico,1,1.0,4.9
https://www.fragrantica.com/perfume/Maison-Alhambra/Sceptre-Malachite-94163.html,Sceptre Malachite,"Sceptre Malachite by Maison Alhambra is a Oriental Woody fragrance for women and men. Sceptre Malachite was launched in 2022. Top notes are Green Tangerine, Bergamot and Black Currant; middle notes are Aromatic Notes, Spicy Notes, Jasmine, Pink Pepper and Lavender; base notes are Amber, Musk, Woodsy Notes and Vetiver.",Maison Alhambra,2022.0,women and men,citrus | aromatic | woody | fruity | fresh spicy | musky | amber | soft spicy | green | floral,"Green Tangerine, Bergamot and Black Currant","Aromatic Notes, Spicy Notes, Jasmine, Pink Pepper and Lavender","Amber, Musk, Woodsy Notes and Vetiver",2,"['citrus', 'aromatic', 'woody', 'fruity', 'fresh spicy', 'musky', 'amber', 'soft spicy', 'green', 'floral']","['green tangerine', 'bergamot and black currant']","['aromatic notes', 'spicy notes', 'jasmine', 'pink pepper and lavender']","['amber', 'musk', 'woodsy notes and vetiver']",citrus citrus citrus citrus aromatic aromatic aromatic woody woody fruity fresh spicy musky amber soft spicy green floral,"Maison Alhambra women and men Sceptre Malachite by Maison Alhambra is a Oriental Woody fragrance for women and men. Sceptre Malachite was launched in 2022. Top notes are Green Tangerine, Bergamot and Black Currant; middle notes are Aromatic Notes, Spicy Notes, Jasmine, Pink Pepper and Lavender; base notes are Amber, Musk, Woodsy Notes and Vetiver. citrus citrus citrus citrus aromatic aromatic aromatic woody woody fruity fresh spicy musky amber soft spicy green floral green tangerine bergamot and black currant aromatic notes spicy notes jasmine pink pepper and lavender amber musk woodsy notes and vetiver",2,1,2,1,3,1,0,0,1,3,True,True,True,True,True,False,False,True,True,"day, night","hot, cold","office, date, party",300,900,600.0,económico,2,0.958,4.89
https://www.fragrantica.com/perfume/Maison-Alhambra/Kismet-Magic-95138.html,Kismet Magic,"Kismet Magic by Maison Alhambra is a Oriental Vanilla fragrance for women and men. This is a new fragrance. Kismet Magic was launched in 2024. Top note is Cognac; middle notes are Cinnamon, Tonka Bean and Oak; base notes are Vanilla, Praline and Sandalwood.",Maison Alhambra,2024.0,women and men,woody | warm spicy | sweet | vanilla | cinnamon | amber | powdery,Cognac,"Cinnamon, Tonka Bean and Oak","Vanilla, Praline and Sandalwood",2,"['woody', 'warm spicy', 'sweet', 'vanilla', 'cinnamon', 'amber', 'powdery']",['cognac'],"['cinnamon', 'tonka bean and oak']","['vanilla', 'praline and sandalwood']",woody woody woody woody warm spicy warm spicy warm spicy sweet sweet vanilla cinnamon amber powdery,"Maison Alhambra women and men Kismet Magic by Maison Alhambra is a Oriental Vanilla fragrance for women and men. This is a new fragrance. Kismet Magic was launched in 2024. Top note is Cognac; middle notes are Cinnamon, Tonka Bean and Oak; base notes are Vanilla, Praline and Sandalwood. woody woody woody woody warm spicy warm spicy warm spicy sweet sweet vanilla cinnamon amber powdery cognac cinnamon tonka bean and oak vanilla praline and sandalwood",2,0,1,0,1,0,0,0,1,0,False,True,False,True,False,False,False,True,False,night,cold,date,300,900,600.0,económico,3,0.917,4.86
https://www.fragrantica.com/perfume/Maison-Alhambra/Jean-Lowe-Azure-100480.html,Jean Lowe Azure,Jean Lowe Azure by Maison Alhambra is a Oriental fragrance for women and men. This is a new fragrance. Jean Lowe Azure was launched in 2024. Top notes are Mandarin and Bergamot; middle note is Orange; base notes are Ginger and Ambergris.,Maison Alhambra,2024.0,women and men,citrus | fresh spicy | amber | sweet | fresh,Mandarin and Bergamot,Orange,Ginger and Ambergris,2,"['citrus', 'fresh spicy', 'amber', 'sweet', 'fresh']",['mandarin and bergamot'],['orange'],['ginger and ambergris'],citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy amber amber sweet fresh,Maison Alhambra women and men Jean Lowe Azure by Maison Alhambra is a Oriental fragrance for women and men. This is a new fragrance. Jean Lowe Azure was launched in 2024. Top notes are Mandarin and Bergamot; middle note is Orange; base notes are Ginger and Ambergris. citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy amber amber sweet fresh mandarin and bergamot orange ginger and ambergris,1,0,1,0,1,0,0,0,1,1,False,True,False,True,False,False,False,True,True,night,cold,"date, party",300,900,600.0,económico,4,0.875,4.83
https://www.fragrantica.com/perfume/Maison-Alhambra/Jean-Lowe-Vibe-103352.html,Jean Lowe Vibe,"Jean Lowe Vibe by Maison Alhambra is a Woody Aromatic fragrance for women and men. Top notes are Mint, Citron, Orange, Lemon, Black Currant and Coriander; middle notes are Apricot, Basil, May Rose and Carrot Seeds; base notes are Fig, Ambrette and Dates.",Maison Alhambra,,women and men,citrus | fruity | aromatic | green | fresh spicy | sweet | powdery,"Mint, Citron, Orange, Lemon, Black Currant and Coriander","Apricot, Basil, May Rose and Carrot Seeds","Fig, Ambrette and Dates",2,"['citrus', 'fruity', 'aromatic', 'green', 'fresh spicy', 'sweet', 'powdery']","['mint', 'citron', 'orange', 'lemon', 'black currant and coriander']","['apricot', 'basil', 'may rose and carrot seeds']","['fig', 'ambrette and dates']",citrus citrus citrus citrus fruity fruity fruity aromatic aromatic green fresh spicy sweet powdery,"Maison Alhambra women and men Jean Lowe Vibe by Maison Alhambra is a Woody Aromatic fragrance for women and men. Top notes are Mint, Citron, Orange, Lemon, Black Currant and Coriander; middle notes are Apricot, Basil, May Rose and Carrot Seeds; base notes are Fig, Ambrette and Dates. citrus citrus citrus citrus fruity fruity fruity aromatic aromatic green fresh spicy sweet powdery mint citron orange lemon black currant and coriander apricot basil may rose and carrot seeds fig ambrette and dates",1,0,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,True,unspecified,cold,party,300,900,600.0,económico,5,0.833,4.8
https://www.fragrantica.com/perfume/Maison-Alhambra/Delilah-90273.html,Delilah,"Delilah by Maison Alhambra is a Floral Fruity fragrance for women. Delilah was launched in 2023. Top notes are Rhubarb, Litchi and Bergamot; middle notes are Turkish Rose, Peony and Lily; base notes are White Musk, Cashmeran and Vanilla.",Maison Alhambra,2023.0,women,rose | floral | fruity | musky | fresh | powdery | green | aromatic | citrus | tropical,"Rhubarb, Litchi and Bergamot","Turkish Rose, Peony and Lily","White Musk, Cashmeran and Vanilla",1,"['rose', 'floral', 'fruity', 'musky', 'fresh', 'powdery', 'green', 'aromatic', 'citrus', 'tropical']","['rhubarb', 'litchi and bergamot']","['turkish rose', 'peony and lily']","['white musk', 'cashmeran and vanilla']",rose rose rose rose floral floral floral fruity fruity musky fresh powdery green aromatic citrus tropical,"Maison Alhambra women Delilah by Maison Alhambra is a Floral Fruity fragrance for women. Delilah was launched in 2023. Top notes are Rhubarb, Litchi and Bergamot; middle notes are Turkish Rose, Peony and Lily; base notes are White Musk, Cashmeran and Vanilla. rose rose rose rose floral floral floral fruity fruity musky fresh powdery green aromatic citrus tropical rhubarb litchi and bergamot turkish rose peony and lily white musk cashmeran and vanilla",2,0,1,0,1,1,0,1,2,0,False,True,False,True,True,False,True,True,False,night,cold,"office, school, date",300,900,600.0,económico,6,0.792,4.76
